CustomerID,FirstName,LastName,Email,Phone,DateOfBirth,Gender,Country,City,PostalCode,Address,SignupDate,CustomerType,TotalSpent,PreferredContactMethod
C1258,Jennifer,Bentley,kdixon@smith.biz,199530494,10-08-2005,Male,Holy See (Vatican City State),West Barryburgh,91242,"PSC 3517, Box 4420
APO AA 76613",15-09-2023,New,8150.66,SMS
C1259,Rachel,Garcia,paul12@hotmail.com,698-605-8820x4817,24-06-1979,Other,South Africa,West Brianhaven,72390,"53438 Diaz Pine
Terryport, SD 30080",17-06-2023,VIP,1573.03,Phone
C1260,Vincent,Dyer,zdillon@hotmail.com,001-950-374-2075x272,23-12-1961,Female,Sao Tome and Principe,Lake Rebekahbury,54208,"PSC 7187, Box 3289
APO AP 77882",07-04-2023,VIP,8091.34,SMS
C1261,Kimberly,Berry,dbenjamin@gmail.com,-9915,09-10-1987,Female,Falkland Islands (Malvinas),Maryberg,36747,"789 Amanda Stream Suite 584
Migueltown, CT 24977",20-01-2024,VIP,8403.86,Phone
C1262,Michael,Nelson,ramirezchad@hotmail.com,(750)720-4752x797,10-05-1977,Male,Uzbekistan,New Walter,78825,"5091 Ray River
North Jenniferborough, SC 08848",06-01-2025,New,4898.04,Phone
C1263,Danielle,Taylor,xcastaneda@hotmail.com,484.736.1418x5491,14-04-1992,Male,Albania,Jessicafort,80729,"574 Long Ranch
South Amberborough, AK 76876",23-12-2023,New,4690.46,Phone
C1264,Roger,Pennington,tmartin@nelson.com,(946)174-0081x49280,23-03-1986,Male,Guam,Lake Monica,62878,"52711 Nelson Village
Loganmouth, MA 48716",05-09-2023,Returning,2008.32,Email
C1265,Tammy,Riley,treed@gmail.com,470-006-9525x5495,08-09-1994,Other,Haiti,Kellyview,79069,"3182 Alexander Dale Suite 852
East Melissa, NV 87451",31-12-2023,VIP,5313.51,Phone
C1266,Rodney,Rios,jwright@yahoo.com,5243331655,01-07-1968,Female,British Virgin Islands,Port Jason,15622,"776 Elizabeth Forest Apt. 488
New Jessica, OK 33599",16-12-2024,VIP,4567.6,Email
C1267,Brett,Ward,david10@patton.info,(345)370-1489x5753,14-02-1968,Female,Thailand,Owenston,63324,"353 Connie Mountains Suite 193
Wilsonview, VA 62763",25-04-2023,VIP,6819.85,SMS
C1268,Samantha,Brown,bwilliams@kim.com,867-086-2385,23-01-1968,Male,Denmark,Morrisonhaven,58234,"3739 Theodore Walk
Amberbury, HI 61015",30-09-2023,Returning,3892.16,Email
C1269,Taylor,Rubio,kevindavis@yahoo.com,1978889294,19-04-2005,Other,Brazil,Jasmineburgh,31545,"7372 Warren Course Suite 797
West Alexisshire, SC 41326",08-08-2024,VIP,5368.21,Phone
C1270,Stacey,Murphy,joe82@turner.com,413.683.7089x9215,26-01-1983,Female,Bahrain,North Conniebury,84249,"0102 John Underpass Suite 060
East Michael, NJ 49700",12-05-2023,New,9524.27,Phone
C1271,Rachel,Torres,patrick82@ward.com,-8375,19-04-1971,Other,Guam,New Maria,69545,"1603 Park Keys
Port Curtisville, AZ 15975",08-12-2024,VIP,9957.33,Email
C1272,Devin,Hampton,dunnalex@clements.net,+1-353-524-7943x82549,27-05-1987,Female,Slovenia,Stephenburgh,47253,"0141 Thomas Stream Suite 281
Vickiebury, VT 17134",07-10-2023,New,5087.19,Email
C1273,Jessica,Brown,sreid@gibson.com,-2426,15-12-1963,Female,Netherlands,Tommystad,51397,"6971 Ramsey Point
West Brittany, LA 30243",01-03-2024,VIP,905.16,Email
C1274,Jamie,Murray,james32@hotmail.com,+1-282-175-2558x23913,15-07-2004,Male,Jordan,Lake Tammiefort,61691,"8682 Conner Lock Apt. 894
New Peterland, VA 96844",12-08-2024,Returning,7066.8,Email
C1275,Christine,Lee,ejames@yahoo.com,(859)487-2718x802,29-01-1956,Female,Equatorial Guinea,Larrybury,81644,"547 Joel Stream Suite 141
Lake Ashleebury, SC 13866",16-11-2023,New,8789.02,SMS
C1276,Mark,Smith,jbaker@howard-massey.com,001-246-529-2879x0184,06-03-1960,Other,Pitcairn Islands,West Lisachester,12255,"192 Phyllis Forks Suite 038
New Susanhaven, TN 08152",19-06-2023,New,4953.87,Email
C1277,Veronica,Evans,gsanders@edwards-perez.biz,487.841.4024x111,02-01-1967,Other,Brazil,Charlesfort,41158,"315 Anne Islands Suite 457
North Craig, ND 44780",04-11-2024,VIP,3960.51,SMS
C1278,David,Thomas,tylerrhodes@gmail.com,622-403-5363,12-06-1959,Other,Sudan,West Codymouth,28548,"5202 Isaac Villages Suite 123
New Marvin, HI 49216",22-09-2024,VIP,6179.44,Email
C1279,Michael,Wang,leedavid@gmail.com,187-029-8428x1261,31-10-1961,Other,Cameroon,Coxbury,48606,"USNS Clark
FPO AP 25266",09-03-2023,Returning,9204.42,SMS
C1280,Leah,Murphy,andreasantana@gmail.com,454.217.7946x154,04-11-2004,Other,Georgia,Port Anthonyborough,75219,"05498 Martin Station Apt. 349
North Christopher, NH 75887",05-12-2024,New,3818.59,Phone
C1281,Brooke,Zamora,stephenlivingston@webster.org,(483)454-4351,10-05-1967,Female,Slovenia,Jasonland,33944,"83064 Bell Shoals
West Hollyberg, WA 23091",06-02-2023,Returning,6567.12,SMS
C1282,Michael,Werner,jeffrey67@williams.info,496-246-5282,23-08-1979,Male,Slovakia (Slovak Republic),Bradyside,8903,"3354 Tran Pine
Jenniferton, ND 93660",07-05-2024,New,8686.86,Email
C1283,Whitney,Perez,pamelathomas@hotmail.com,345.904.9815,10-08-1959,Other,United Arab Emirates,Smithside,29659,"60654 Lam Tunnel
Larsenberg, PA 20627",22-09-2024,New,582.75,Phone
C1284,Brad,Schwartz,hoganbrandon@walker.com,469.130.4153,11-10-1957,Female,Mali,Martinezmouth,67549,"5523 Jody Loaf
Frostton, WA 15793",21-06-2024,New,3368.56,SMS
C1285,Nicole,Perry,wangsarah@gmail.com,608.116.1947,12-09-1980,Male,Saint Barthelemy,Nguyenborough,65418,"34008 Martinez Mountain
Coleside, WI 07588",06-09-2023,VIP,104.51,Email
C1286,Christina,Perez,patelrobert@roberts.com,+1-832-156-7318x07536,03-01-1997,Female,Niue,Frankbury,69855,"3221 Smith Lake Apt. 653
South Jessica, AL 81261",23-01-2023,Returning,837.09,Email
C1287,David,Barnett,laura47@hotmail.com,286-481-4585x11240,29-03-1960,Female,Netherlands Antilles,Rachaelside,27174,"Unit 6106 Box 3574
DPO AP 46784",30-11-2023,New,8516.39,SMS
C1288,Timothy,Gonzalez,johnsonpatrick@gmail.com,757.608.8114x957,29-09-1998,Male,Tanzania,Lake Toddmouth,94028,"24948 John Underpass
Tracyfurt, CT 08948",17-07-2024,New,6201.71,SMS
C1289,Megan,Martin,juliewheeler@gmail.com,824-294-0564,08-03-2006,Male,Antigua and Barbuda,Cynthiaberg,79457,"Unit 2008 Box 5407
DPO AP 43914",22-08-2024,Returning,1622.58,Email
C1290,Steven,Wolfe,juliatorres@hotmail.com,(611)511-6643x2444,11-01-1967,Female,Korea,Davisfort,9389,"2332 Brianna Rapid
Hannahtown, ND 26468",14-01-2025,Returning,7809.43,Phone
C1291,Patricia,Petty,mitchellamber@nichols.com,+1-574-317-2312x965,16-11-1972,Female,Korea,New Yolanda,61308,"4296 James Lodge
West Jaredtown, MN 80530",02-05-2024,New,2926.19,SMS
C1292,Tracie,Rogers,franklindylan@gonzalez.net,+1-187-266-2197x899,05-12-1974,Male,Libyan Arab Jamahiriya,Bentonside,87022,"120 Jones Mission Apt. 991
Lake Richardchester, MD 12680",13-09-2024,Returning,7281.54,Email
C1293,Matthew,Hill,ubullock@perry-howard.org,001-704-629-0348x4664,29-04-1973,Female,Paraguay,Lawrenceshire,98656,"8406 Rebecca Gardens Suite 017
Georgemouth, HI 89555",01-02-2023,Returning,1790.55,SMS
C1294,Paul,Saunders,hudsonchristy@bean.com,978-338-4460x2797,20-12-2001,Female,Bulgaria,Georgeton,92886,"8118 Vang Dam
South Katherineshire, RI 45006",16-04-2023,Returning,9794.62,Email
C1295,Jeffrey,Brown,johncarlson@calderon-chang.net,271.129.4319x0101,02-07-1988,Female,Qatar,North Julialand,35412,"823 Juan Tunnel
New Thomasburgh, LA 36802",24-02-2024,Returning,2095.82,SMS
C1296,Briana,Wolf,catherineherman@yahoo.com,001-418-745-2150x4000,14-04-1975,Male,Andorra,West Allen,15204,"354 Jennifer Knoll
Alexmouth, AK 56582",14-06-2023,VIP,8189.83,SMS
C1297,Debra,Payne,kellymontgomery@paul.net,496-136-8527,04-08-1968,Female,Nepal,New Lisa,95339,"57944 Rowe Walks Suite 677
East Catherineland, AZ 91474",02-02-2024,New,7137.21,SMS
C1298,Joseph,Ramsey,brownnicole@gmail.com,892.804.7322x1103,09-12-2003,Male,Senegal,North Jenniferberg,61821,"0156 Doyle Crossroad Apt. 102
Rosaleschester, CA 98199",07-08-2024,Returning,8730.5,Email
C1299,Brittany,Reilly,wolfjennifer@griffin.com,001-054-416-2306x07130,24-08-1964,Other,Belgium,Whiteberg,46332,"857 Green Trace Apt. 714
Marshallview, UT 70673",09-02-2024,New,1397.09,Phone
C1300,Gregory,Porter,babbott@hotmail.com,(764)548-2609x99249,08-09-2004,Female,Turks and Caicos Islands,West Antonioberg,9656,"3414 Maureen Knolls Apt. 756
Gibbsfort, DE 74756",17-08-2023,New,4477.23,Email
C1301,Yolanda,Fisher,vanessa67@jones.biz,358-833-0489x98058,26-07-1975,Female,Kuwait,Coxhaven,75111,"449 Valerie Squares
Port Michelleside, NV 41671",18-12-2024,New,5886.33,Phone
C1302,Maria,Kirk,benjamin22@yahoo.com,+1-223-181-8145x24278,30-06-1968,Other,Guinea,Port Douglasshire,5833,"4064 Yates Well Apt. 911
South Nathan, VA 07894",27-08-2023,Returning,2121.33,SMS
C1303,Lisa,Ingram,gardnercindy@marsh.org,342-393-1690x1099,19-07-1970,Other,Algeria,South Suzanne,15386,"670 Michelle Way Suite 221
New Brendaberg, CA 53731",17-06-2024,Returning,4331.21,SMS
C1304,Ryan,Johnson,smarsh@gmail.com,(872)789-4872,22-05-1973,Other,Saudi Arabia,Cynthiachester,78747,"18138 Barbara Station Suite 478
Lake Jenniferside, ME 08345",06-03-2024,VIP,3603.67,Email
C1305,Hayley,Bryan,moodyhannah@hotmail.com,(118)584-8123,10-01-1995,Male,Uruguay,North Lukeland,92989,"90579 Melissa Rapids Suite 118
Port Sandratown, KS 29213",24-12-2024,New,3775.14,Email
C1306,Donna,Yu,james84@mitchell.biz,041.146.1437,15-05-1971,Male,Bermuda,South Billychester,96708,"8296 Smith Branch
Jasmineside, MN 19683",18-06-2023,Returning,9160.34,Phone
C1307,Michael,Smith,joshua31@hamilton.com,+1-048-508-3934x68915,05-11-1961,Female,Montserrat,Danielberg,40808,"860 Roberts Spur
Collinsstad, AL 38415",07-09-2024,VIP,1474.76,Phone
C1308,Paula,Smith,fcarter@little-duncan.com,001-387-211-5442,05-04-1983,Female,Germany,Christinechester,77868,"52133 Patterson Centers
Port Paigestad, AK 92641",10-07-2023,New,8740.47,SMS
C1309,Brenda,Carlson,aelliott@hartman.biz,001-802-979-8348,13-03-1967,Other,Saint Helena,South Johnbury,78775,"757 Andrew Turnpike Apt. 204
New Veronicachester, WY 69658",04-08-2023,VIP,7271.54,SMS
C1310,Andrew,Lucas,robert55@howard.com,+1-340-556-1000x4244,19-02-1963,Female,Rwanda,South Christinastad,28974,"74694 Salazar Grove Suite 952
West Jennifermouth, MA 72119",16-11-2023,New,8186.62,Email
C1311,Raymond,Lowery,grobertson@yahoo.com,012-155-1822x557,04-11-1966,Male,Finland,South Charles,23387,"7731 Weiss Shoals Suite 844
East Carolyn, KY 48991",14-01-2024,New,9988.07,SMS
C1312,Katie,Taylor,msanchez@yahoo.com,001-971-829-6613x6701,08-05-1971,Male,Syrian Arab Republic,Lake John,35903,"49680 Norman Trace
Craigshire, IA 04710",27-01-2024,VIP,1736.72,SMS
C1313,Wendy,Harris,jessicahunter@yahoo.com,139-914-8888x377,01-12-1959,Male,Spain,Aarontown,35417,"986 Damon Meadow Suite 838
Jenniferville, SD 30357",16-03-2024,New,5312.11,Phone
C1314,Gregory,Thompson,wellssara@yahoo.com,(958)211-9731x950,28-06-1986,Female,Andorra,North Matthewville,1461,"97377 Simpson Dale Apt. 624
Justinhaven, TN 05148",25-04-2024,VIP,7902.68,Email
C1315,Whitney,Patrick,isanders@yahoo.com,176-270-4976,05-10-1983,Male,Mexico,Port Davidmouth,24342,"2893 Cindy Island
South Susanstad, MA 25177",27-07-2023,Returning,7767.41,SMS
C1316,Valerie,Flores,christopher03@sims.biz,4021771489,07-05-1997,Female,Niue,Michellehaven,51892,"8653 Miller Glens
Chapmanside, MT 72469",13-04-2023,New,994.11,SMS
C1317,Elizabeth,Garcia,jasonwilson@hernandez.com,+1-234-746-3877x269,10-06-1969,Other,Albania,North Michael,66891,"83674 Cochran Inlet Suite 911
Fredstad, SD 07839",17-12-2024,New,2999.71,SMS
C1318,Jason,Jacobs,waltersmelissa@alvarado.com,001-658-868-5277x310,02-03-1993,Female,Reunion,New Seth,31971,"46868 Oconnor Estate Suite 549
Kellyshire, SD 35778",15-03-2024,New,9016.53,Email
C1319,Shirley,Castillo,zcarroll@gmail.com,576-645-5947,01-04-1967,Other,Burkina Faso,Edwardsfurt,21461,"73426 Robert Extension Apt. 451
Smithchester, MA 97021",28-04-2024,New,7018.91,Phone
C1320,Makayla,Griffin,eric74@gmail.com,035-482-9460,18-12-1999,Other,Saint Kitts and Nevis,West Stephanie,56234,"898 Dean Skyway
Lake Claudiaside, AK 04231",11-06-2024,VIP,2919.36,SMS
C1321,William,Brown,abest@hotmail.com,096-822-1711x802,18-08-1988,Male,El Salvador,Hancockmouth,72081,"8814 Robert Prairie
West Dawnborough, AL 26482",01-04-2023,New,8224.57,Email
C1322,Mikayla,Hall,jillian46@perry.com,001-367-518-4828x9186,08-04-1961,Male,Christmas Island,Davefurt,9083,"31437 Edwards Square Apt. 011
Port Anaside, TX 79973",05-01-2024,New,2130.38,Email
C1323,Jessica,Crawford,tyrone32@yahoo.com,+1-793-901-7643x47989,20-04-2006,Female,Venezuela,South Jasminetown,46987,"USNV Simpson
FPO AA 76362",04-01-2024,New,5746.67,Email
C1324,Kimberly,Morgan,jmurphy@pitts.com,668.998.4138x629,26-12-1977,Female,Solomon Islands,Lake Colinview,24591,"31064 Dunn Grove
Cynthiaton, WA 51466",28-05-2024,Returning,9808.81,Phone
C1325,Zachary,Tyler,justin08@smith.info,001-303-784-6283,28-03-1969,Female,Palau,Lake Heather,63201,"PSC 0726, Box 9059
APO AA 26812",16-01-2024,VIP,8198.77,Email
C1326,Scott,Jackson,kevin44@hotmail.com,(813)695-0413x4404,08-05-2001,Female,Nicaragua,West Elizabethland,47096,"580 Stokes Inlet Suite 590
Joycemouth, OK 35814",02-02-2023,VIP,8547.2,SMS
C1327,Karen,Francis,harrisontrevor@hamilton.com,042-324-9590x32521,20-11-1975,Other,Togo,North Jessica,71236,"8725 Tina Inlet
Davidville, GA 49234",27-12-2023,New,5470.65,Phone
C1328,Victor,Johnson,whunt@gmail.com,001-571-364-8197x7888,29-11-1983,Other,Montserrat,South Tonyamouth,58586,"6209 Juarez Lights
North Jessicashire, MA 93272",11-10-2023,New,4993.35,SMS
C1329,Logan,Mccarthy,angelreynolds@short.com,+1-379-252-9703x8075,03-07-1965,Male,Sweden,Brownside,19893,"0742 Anthony Mountain Suite 664
Davisland, NC 85610",29-09-2023,New,7226.96,Phone
C1330,Jonathan,Kelly,stephenforbes@williams-castillo.com,712.792.5312x94660,08-07-1982,Male,Italy,Duncanborough,83150,"995 Wallace Forges
New Joshua, ME 00916",08-07-2023,Returning,9425.82,SMS
C1331,Katherine,Fox,douglas47@fisher.com,+1-883-053-1766x279,10-05-1960,Female,Samoa,Lake Jodi,76428,"0478 White Radial
Seanchester, CT 46058",25-03-2024,VIP,3216.6,SMS
C1332,Heather,Olson,regina17@gmail.com,001-710-096-5983x4745,08-05-1987,Other,Lebanon,Moralesview,47936,"38825 Moore Row Apt. 272
Kristabury, GA 89493",11-02-2023,Returning,1864.15,Phone
C1333,Felicia,Clark,leemonica@gmail.com,395-375-4299x5911,27-04-1998,Other,Cuba,Pinedamouth,24794,"685 Whitney Mountains Apt. 391
East Perryhaven, CO 85262",23-03-2023,New,9266.55,Email
C1334,Lance,Mckee,cindy55@gmail.com,001-167-573-5243x46421,06-04-1999,Other,Morocco,Anitaville,94605,"326 Davis Junction
Austintown, OR 36494",05-02-2024,New,8767.06,Phone
C1335,Garrett,Castillo,fieldssherry@gmail.com,2077583376,30-05-1986,Female,Kazakhstan,Lake Claireshire,61230,"990 Davis Springs Apt. 884
Robertsshire, CA 82975",03-09-2023,VIP,3918.85,Phone
C1336,Mark,Calhoun,ihall@dalton-estrada.org,(535)300-6493x177,08-12-1993,Female,Macao,Guzmanburgh,65842,"0527 Taylor Flats
Lake Charles, CO 30634",25-02-2023,Returning,6528.95,SMS
C1337,Alexis,Martinez,chandiane@huff.com,+1-660-458-0247x837,12-06-1997,Other,Morocco,South Kelliemouth,5247,"PSC 6068, Box 9314
APO AE 34959",18-08-2023,Returning,2174.18,Phone
C1338,Amber,Romero,dean31@yahoo.com,-1878,16-07-1998,Female,Algeria,Port Anthonyfort,79672,"319 Deborah Ramp
New Danielfort, SD 86834",05-08-2023,VIP,3405.77,Email
C1339,Gary,Phillips,villamichael@yahoo.com,001-443-748-5290x441,09-10-2005,Female,Macedonia,Tuckerbury,46220,"5137 Johnson Spring Apt. 854
Rittertown, IA 44485",20-04-2023,Returning,9598.24,Email
C1340,Christopher,Pierce,brandihorn@yahoo.com,6795323087,23-03-1963,Female,Georgia,Lake Loganside,65487,"15200 Young Ramp
Stephensmouth, AK 88936",16-08-2024,VIP,8327.3,Email
C1341,Adam,Frost,christinepowers@gardner.org,-9571,08-08-1991,Other,New Caledonia,Huertamouth,85556,"1597 James Grove Suite 127
Garrettmouth, MO 34939",04-09-2023,VIP,2379.12,SMS
C1342,Jessica,Duran,heathertaylor@hotmail.com,001-013-365-0269x45226,03-09-2006,Female,Finland,New Christopher,94278,"078 Montgomery Center
Brittanystad, CT 21898",21-12-2023,New,1660.46,SMS
C1343,Benjamin,Hart,smithshirley@cox.com,143.849.4433x98484,17-11-1967,Male,Jamaica,New Christopher,94267,"205 Tammy Lodge
New Brianshire, SD 06041",30-11-2023,New,8709.46,Email
C1344,Edward,Lee,marcjordan@yahoo.com,001-117-661-4013x669,09-09-1982,Other,Estonia,Mccallhaven,35461,"571 Andrew Crossroad
North Thomas, MI 80991",24-07-2023,New,633.5,SMS
C1345,Kayla,Wiley,angelapena@hotmail.com,(787)545-7133x051,08-03-1992,Male,Andorra,Carolmouth,44040,"882 Joseph Gardens Suite 113
Cynthiatown, MN 90090",02-07-2023,New,8557.76,SMS
C1346,Kirsten,Oliver,michael27@johnson.com,727-667-6662x037,19-11-2005,Other,Switzerland,Laurenshire,95497,"6981 Watson Parkway Apt. 511
East Jacob, KY 90644",01-03-2024,Returning,4023.55,SMS
C1347,Frederick,Jones,fburns@ferguson.com,+1-900-063-3295x9870,14-03-1969,Male,Libyan Arab Jamahiriya,New Thomasville,88492,"23822 Amy Path Suite 780
Port Natashahaven, DC 50836",31-07-2023,Returning,2050.55,Phone
C1348,Lynn,Jones,nicholas92@duncan.info,843-480-7925x136,06-02-1964,Female,Mozambique,Lake Veronica,18417,"4639 Avila Junctions
South Anna, AK 16980",17-03-2024,Returning,9008.75,SMS
C1349,Roger,Reynolds,davisdanielle@johnson.com,+1-995-673-2001x89626,12-05-1985,Female,Myanmar,Thomasshire,88181,"PSC 1251, Box 7725
APO AA 71125",29-01-2024,New,6623.37,SMS
C1350,Andrew,Martinez,gstanton@hotmail.com,+1-408-257-0506x2771,14-03-1959,Female,United States Minor Outlying Islands,Kimtown,33623,"718 Bridges Plaza Apt. 821
East Margaret, WY 24080",15-01-2024,Returning,3321.67,Email
C1351,Robert,Shea,powelljade@yahoo.com,001-779-694-0774x87896,16-06-2002,Male,American Samoa,Lopeztown,50517,"48518 Goodwin Forest Suite 264
North Alisonmouth, CO 49773",15-09-2024,Returning,8861.13,Email
C1352,Scott,Melendez,thomaswatson@dillon-hernandez.org,301-358-4516x019,22-08-1999,Female,Peru,Chloeborough,63897,"567 Austin Avenue
Margaretmouth, OR 99662",07-07-2024,Returning,1113.73,Email
C1353,Rebecca,Thompson,hford@yahoo.com,319.114.1019x900,12-06-1977,Female,Turkmenistan,East Phillip,43066,"114 Vasquez Drive
Lake Gina, TN 58139",22-09-2024,VIP,3534.08,Phone
C1354,Kristi,Santos,fordnicole@yahoo.com,622-540-6947x165,03-02-1971,Male,Poland,Wattshaven,86261,"95027 Sheila Mills
Rogersborough, MT 36484",19-11-2023,VIP,6966.26,SMS
C1355,Ronald,Huff,dorothynguyen@jenkins.com,8001253401,03-05-1968,Male,French Guiana,East Laurieborough,56808,"87023 Estrada Vista Apt. 909
Williamton, RI 97156",29-12-2023,New,9462.86,Phone
C1356,Kayla,Myers,ataylor@andrews.biz,+1-198-355-2409x5414,27-05-1976,Other,Barbados,Schmidtborough,64491,"8484 Whitehead Skyway
Boothmouth, KS 31901",10-12-2023,VIP,1026.14,SMS
C1357,William,Johnson,spearsanthony@hotmail.com,(486)466-5822x999,24-12-1966,Female,Christmas Island,Harryfurt,91086,"40708 Thomas Hills
Port Steven, MD 28729",25-10-2023,Returning,6920.83,Phone
C1358,Jeffrey,Yang,ellistodd@hotmail.com,+1-159-822-7304x643,27-07-1975,Male,Timor-Leste,Port Jessicaborough,44596,"Unit 4348 Box 2546
DPO AE 14034",26-10-2023,Returning,694.16,Email
C1359,Michael,Kline,jonesrachel@gmail.com,001-755-891-7311,01-05-1991,Male,Guinea-Bissau,East Jasonland,99731,"431 Singh Route Apt. 227
Port Angela, SC 89296",03-05-2023,New,7312.01,SMS
C1360,Stephen,Morris,garciajessica@gmail.com,001-244-795-0828x38430,23-06-1960,Other,Saint Pierre and Miquelon,Roblesshire,33344,"983 Jodi Camp Apt. 495
South Lesliefort, IN 88350",01-01-2024,Returning,3858.8,Phone
C1361,Jessica,Pierce,qhendrix@hotmail.com,(909)365-4855,19-05-2002,Other,Montenegro,Heatherburgh,23449,"7224 Paul Hollow
Thomasland, OH 45518",19-02-2023,Returning,7754.15,Email
C1362,Hannah,May,lopezmason@mccoy.com,582-729-0380x76246,19-12-1970,Male,Guatemala,South Robertborough,68122,"01507 Timothy Parkway
Lake Kathy, IA 95275",06-05-2023,New,6613.53,Email
C1363,Annette,Rodriguez,asilva@perkins.com,001-679-833-8888x573,29-09-1976,Female,Antigua and Barbuda,Kathyfurt,54245,"09632 Jose Villages Apt. 462
Port Wandahaven, NJ 17942",16-06-2023,VIP,5605.22,Phone
C1364,Eugene,Williams,kwilson@sanchez.org,+1-872-316-4323x50097,01-08-1977,Male,Samoa,West Donna,62431,"735 Erica Row Suite 911
North Kevin, GA 87915",28-07-2023,Returning,1652.09,Email
C1365,Paul,Koch,crystal40@gmail.com,672.714.5943,26-02-1996,Male,Estonia,Youngbury,656,"3677 James Road
Christopherchester, NY 40747",22-06-2023,Returning,9640.53,Email
C1366,Jasmin,Hale,warrenalison@hotmail.com,996-511-5395,26-07-1974,Other,Namibia,Jameshaven,69411,"8701 Perez Oval Suite 901
North Garrett, MD 55657",10-01-2024,VIP,8636.49,Email
C1367,Robert,Yang,uthomas@wells-hubbard.biz,095-055-7650x89242,10-10-1954,Male,Uganda,Lake Juanhaven,89550,"76581 Michael Rapid
Wilsonstad, MT 59477",14-01-2024,VIP,2330.9,SMS
C1368,Michael,Vega,nancy05@petersen.com,452-224-9153,21-07-1999,Other,Swaziland,Penamouth,40528,"47462 Smith Walks
Cynthiaside, WV 45725",29-10-2023,New,6288.49,Phone
C1369,Ryan,Martin,guy44@jordan-collins.info,(122)383-4029x945,28-04-1958,Other,Oman,South John,13315,"20299 Jennifer Manor
South Katherinefurt, MD 07164",21-04-2024,New,7627.7,Email
C1370,Christina,Thompson,andre57@tate.com,277-428-4115,12-01-1974,Male,French Guiana,Jaclynton,64193,"5912 Gary Trafficway Apt. 347
Bonillafurt, TX 37488",18-11-2024,VIP,6282.61,Phone
C1371,Martha,Hughes,kevin14@hotmail.com,960-396-1957,25-08-1960,Other,Vanuatu,West Chelsea,66091,"456 Laura Highway
Sherrimouth, ID 86519",19-12-2023,VIP,573.84,Email
C1372,Taylor,Lawrence,xsimmons@hotmail.com,+1-802-516-3623x889,01-10-1988,Female,Rwanda,South Michele,97606,"19091 Flowers Square Suite 868
Lake Bethburgh, DC 13812",29-03-2023,Returning,1733.97,Email
C1373,Jennifer,Jones,millerchad@marshall.org,653-140-6105,22-09-1978,Other,Lesotho,Ewingburgh,17432,"USS Wood
FPO AP 07663",07-01-2024,New,6566.95,SMS
C1374,Joseph,Wilkins,djones@gmail.com,-5127,20-01-1962,Male,Mongolia,Jacksonland,91757,"884 Johnson Expressway
West Dawnton, PA 81952",19-06-2023,Returning,7272.13,SMS
C1375,Shelby,Parks,kgriffith@yahoo.com,(028)229-9794x351,30-06-2001,Male,Sierra Leone,Port Mary,72171,"Unit 1833 Box 2378
DPO AA 39581",18-09-2023,New,3259.33,SMS
C1376,Nathan,Howard,michael11@thomas-reed.com,001-146-733-1783x39647,10-06-1989,Other,French Southern Territories,Palmershire,70871,"USNV Smith
FPO AE 48028",19-07-2023,Returning,5554.61,Phone
C1377,Matthew,Hahn,randystuart@gmail.com,856-801-7179,15-12-2000,Male,Indonesia,Smithport,78213,"0786 Robin Ville Suite 452
Lake Timothyville, ID 37590",17-02-2024,VIP,1144.55,SMS
C1378,Robert,Johnston,mcdowellryan@powers.org,530.030.0341x53803,12-02-1992,Male,Germany,North Curtisburgh,92151,"816 Smith Isle
Brandyborough, RI 78654",23-06-2024,VIP,1289.26,Email
C1379,Alicia,Gordon,cory69@thomas-murphy.com,5007757979,25-02-1956,Other,United States Virgin Islands,Lake Heidiville,48250,"714 Daniel Burg Apt. 738
New Kaitlynchester, NY 14034",03-09-2024,New,8472.43,Phone
C1380,Susan,Ford,icarpenter@rasmussen.biz,001-873-961-4967x9177,19-10-2001,Male,Mali,Hahnborough,39567,"7302 Katie Stravenue
Loristad, KY 84804",27-07-2023,New,7280.51,Phone
C1381,Christopher,Brewer,kimberly37@jones.net,336-391-7623,31-03-1989,Female,Belarus,Ericborough,11900,"44159 Cowan Skyway
South Matthewton, TX 25782",18-02-2024,VIP,8682.05,SMS
C1382,Noah,Knox,msmith@yahoo.com,696.097.9955,16-03-1966,Female,Oman,Martinstad,78645,"970 Bruce Key Apt. 800
East Sean, MN 58743",02-12-2023,New,452.46,Email
C1383,Thomas,Garcia,rebekah38@gmail.com,024.982.1073,18-11-1985,Other,Taiwan,New Juan,40845,"7961 Jones Bypass Apt. 079
Douglasstad, NY 67370",07-08-2023,VIP,2133.93,Email
C1384,Daniel,Stephens,codymccoy@petersen-hunter.org,561.475.6993x68754,20-10-1985,Female,Libyan Arab Jamahiriya,Jeremyhaven,37270,"28762 Short Lodge
South Austinland, NE 39465",21-08-2024,Returning,9620.97,Email
C1385,Mark,Long,franklindalton@tanner.com,(198)610-6923x9401,05-11-1960,Male,Tuvalu,Katrinaberg,75631,"489 Gilbert Valley Suite 385
Victoriastad, IN 54617",13-05-2023,New,9307.21,Email
C1386,Shelby,Baker,christina82@yahoo.com,187-264-5878x99060,11-07-1964,Male,Montserrat,Leemouth,48407,"6151 Latoya Field Suite 267
Port Anna, OR 75000",05-05-2024,Returning,5037.19,SMS
C1387,Bridget,Baker,nicole93@yahoo.com,+1-228-486-0095x4734,01-04-1964,Female,Bahamas,Cookside,64455,"589 Brown River
Curtismouth, NC 70162",23-08-2024,New,8310.73,Email
